ProjectName Status Code SCM HTTPURL RepoURL
apertium active Yes SVN https://svn.code.sf.net/p/apertium/svn/trunk svn://svn.code.sf.net/p/apertium/svn/trunk
aperture active Yes SVN https://svn.code.sf.net/p/aperture/code/ svn://svn.code.sf.net/p/aperture/code/
apetestbed active No
apkprotect active No
aplpy moved No
appcontour active Yes SVN https://svn.code.sf.net/p/appcontour/code/ svn://svn.code.sf.net/p/appcontour/code/
approximatemultiplier active No
apttools active Yes Mercurial None http://hg.code.sf.net/p/apttools/libatomprobe
apythongraphlib moved No
ar-text-mining active No
arabeyes active No
arabic-unknowns active No
arabic-wordlist active No
arabiccorpus active No
arabicmwes active No
arabicnes active No
arabicstopwords active Yes SVN https://svn.code.sf.net/p/arabicstopwords/code/ svn://svn.code.sf.net/p/arabicstopwords/code/
arabicwordcorpu active No
arabicwordcount active No
aracne-ap active Yes Git https://git.code.sf.net/p/aracne-ap/git git://git.code.sf.net/p/aracne-ap/git
aracomlex active No
arbaro active Yes SVN https://svn.code.sf.net/p/arbaro/code/trunk svn://svn.code.sf.net/p/arbaro/code/trunk
arcadiapath-ways rotten No
arcadiapathways active Yes SVN https://svn.code.sf.net/p/arcadiapathways/code/trunk svn://svn.code.sf.net/p/arcadiapathways/code/trunk
arch-solve rotten No
arch-solver active No
archive-access active No
archsync rotten No
argsemsat moved No
argtable active No
argtools active No
arlogo rotten No
arma active No
armpit active Yes SVN https://svn.code.sf.net/p/armpit/code/trunk svn://svn.code.sf.net/p/armpit/code/trunk
arpon active Yes Git https://git.code.sf.net/p/arpon/code git://git.code.sf.net/p/arpon/code
arrayoligosel active No
art-deco active No
artemisa active Yes SVN https://svn.code.sf.net/p/artemisa/code/trunk svn://svn.code.sf.net/p/artemisa/code/trunk
artoolkit active Yes SVN https://svn.code.sf.net/p/artoolkit/code/trunk svn://svn.code.sf.net/p/artoolkit/code/trunk
artstat active No
artstkmkt active No
aruco active No
arxivsorter active Yes SVN https://svn.code.sf.net/p/arxivsorter/code/ svn://svn.code.sf.net/p/arxivsorter/code/
ascape active Yes SVN https://svn.code.sf.net/p/ascape/code/trunk svn://svn.code.sf.net/p/ascape/code/trunk
aslib active No
aslm active Yes Git https://git.code.sf.net/p/aslm/code git://git.code.sf.net/p/aslm/code
asmeta active No
aspell active No
associationview active No
assp active Yes SVN https://svn.code.sf.net/p/assp/svn/ svn://svn.code.sf.net/p/assp/svn/
astl active Yes SVN https://svn.code.sf.net/p/astl/code/trunk svn://svn.code.sf.net/p/astl/code/trunk
astlib moved Yes SVN https://svn.code.sf.net/p/astlib/code/trunk svn://svn.code.sf.net/p/astlib/code/trunk
astlib moved Yes Git https://git.code.sf.net/p/astlib/git git://git.code.sf.net/p/astlib/git
astra-toolbox active No
astrohalaxy active No
astroweka active Yes SVN https://svn.code.sf.net/p/astroweka/code/ svn://svn.code.sf.net/p/astroweka/code/
astyle active Yes SVN https://svn.code.sf.net/p/astyle/code/trunk svn://svn.code.sf.net/p/astyle/code/trunk
asymptote active No
asynchwave active No
asyncoro active Yes Git https://git.code.sf.net/p/asyncoro/code git://git.code.sf.net/p/asyncoro/code
atcollab active Yes SVN https://svn.code.sf.net/p/atcollab/code-0/trunk svn://svn.code.sf.net/p/atcollab/code-0/trunk
atestingp active No
atlas-mpbpk active No
atlas2 active Yes SVN https://svn.code.sf.net/p/atlas2/code/trunk svn://svn.code.sf.net/p/atlas2/code/trunk
atlas2cloud active No
atsm active No
attractorproject active Yes SVN https://svn.code.sf.net/p/attractorproject/code/ svn://svn.code.sf.net/p/attractorproject/code/
audacity moved Yes SVN https://svn.code.sf.net/p/audacity/svn/ svn://svn.code.sf.net/p/audacity/svn/
audacity-tool active No
audiere active Yes SVN https://svn.code.sf.net/p/audiere/code/trunk svn://svn.code.sf.net/p/audiere/code/trunk
aufs active Yes Git https://git.code.sf.net/p/aufs/aufs2-standalone git://git.code.sf.net/p/aufs/aufs2-standalone
aufs active Yes Git https://git.code.sf.net/p/aufs/aufs3-linux git://git.code.sf.net/p/aufs/aufs3-linux
aufs active Yes Git https://git.code.sf.net/p/aufs/aufs3-standalone git://git.code.sf.net/p/aufs/aufs3-standalone
aufs active Yes Git https://git.code.sf.net/p/aufs/tmp git://git.code.sf.net/p/aufs/tmp
aufs active Yes Git https://git.code.sf.net/p/aufs/aufs3u git://git.code.sf.net/p/aufs/aufs3u
aufs active Yes Git https://git.code.sf.net/p/aufs/aufs2-util git://git.code.sf.net/p/aufs/aufs2-util
aufs active Yes Git https://git.code.sf.net/p/aufs/aufs-util git://git.code.sf.net/p/aufs/aufs-util
auto-07p moved Yes SVN https://svn.code.sf.net/p/auto-07p/code/trunk svn://svn.code.sf.net/p/auto-07p/code/trunk
auto2000 rotten No
autoamp-iitg active No
autodafe active No
autotrace active No
avidemux active No
aviones active No
avisynth2 moved Yes SVN https://svn.code.sf.net/p/avisynth2/svn/ svn://svn.code.sf.net/p/avisynth2/svn/
avrfix active Yes SVN https://svn.code.sf.net/p/avrfix/code/ svn://svn.code.sf.net/p/avrfix/code/
aw-stats rotten No
awap active No
awclust active No
awnbrowser active No
awstats active No
ayam active Yes Mercurial None http://hg.code.sf.net/p/ayam/mercurial
azsmrc active Yes SVN https://svn.code.sf.net/p/azsmrc/code/trunk svn://svn.code.sf.net/p/azsmrc/code/trunk
azure active No
azureus active No
bacman active No
bactome active Yes SVN https://svn.code.sf.net/p/bactome/code/trunk svn://svn.code.sf.net/p/bactome/code/trunk
bagemass active No
bagemass3 rotten No
bagemassfig rotten No
bagemasstable rotten No
baitnswitch active No
balance active No
balie active No
bam2rpkm active Yes SVN https://svn.code.sf.net/p/bam2rpkm/code/trunk svn://svn.code.sf.net/p/bam2rpkm/code/trunk
bamstats active Yes SVN https://svn.code.sf.net/p/bamstats/code/trunk svn://svn.code.sf.net/p/bamstats/code/trunk
bamtools active Yes SVN https://svn.code.sf.net/p/bamtools/code/ svn://svn.code.sf.net/p/bamtools/code/
bamview rotten No
bandit active No
banner active Yes SVN https://svn.code.sf.net/p/banner/code/trunk svn://svn.code.sf.net/p/banner/code/trunk
barbecue abandoned Yes SVN https://svn.code.sf.net/p/barbecue/code/trunk svn://svn.code.sf.net/p/barbecue/code/trunk
barnacle-rn rotten No
base64 active No
base91 active No
bayescall rotten No
bayesevidence active No
bayesiangmm active No
bbmap active No
bcel active No
bdiff active No
beads active No
bear active No
behaviourcontrol active Yes Git https://git.code.sf.net/p/behaviourcontrol/code git://git.code.sf.net/p/behaviourcontrol/code
benchmarksql active No
benzene active Yes Git https://git.code.sf.net/p/benzene/hexgui git://git.code.sf.net/p/benzene/hexgui
benzene active Yes Git https://git.code.sf.net/p/benzene/benzene git://git.code.sf.net/p/benzene/benzene
bfast moved Yes Git https://git.code.sf.net/p/bfast/1kg2bfastfastq git://git.code.sf.net/p/bfast/1kg2bfastfastq
bfast moved Yes Git https://git.code.sf.net/p/bfast/bfast-server git://git.code.sf.net/p/bfast/bfast-server
bfast moved Yes Git https://git.code.sf.net/p/bfast/bfast git://git.code.sf.net/p/bfast/bfast
bfast moved Yes Git https://git.code.sf.net/p/bfast/aflib git://git.code.sf.net/p/bfast/aflib
bfbp active No
bgoffice active Yes SVN https://svn.code.sf.net/p/bgoffice/code/trunk svn://svn.code.sf.net/p/bgoffice/code/trunk
bibdesk active Yes SVN https://svn.code.sf.net/p/bibdesk/svn/trunk svn://svn.code.sf.net/p/bibdesk/svn/trunk
biblatex-biber active No
bibliophile active No
bibm active Yes SVN https://svn.code.sf.net/p/bibm/code/trunk svn://svn.code.sf.net/p/bibm/code/trunk
bibtexml active Yes SVN https://svn.code.sf.net/p/bibtexml/code/trunk svn://svn.code.sf.net/p/bibtexml/code/trunk
bicgstabell2p active Yes SVN https://svn.code.sf.net/p/bicgstabell2p/code/ svn://svn.code.sf.net/p/bicgstabell2p/code/
bicyclerepair active No
bidiblast active No
biew rotten No
bifijiplugins active No
biggles active No
bigpre active No
binocular active Yes SVN https://svn.code.sf.net/p/binocular/code/ svn://svn.code.sf.net/p/binocular/code/
bio-bwa active Yes SVN https://svn.code.sf.net/p/bio-bwa/code/trunk svn://svn.code.sf.net/p/bio-bwa/code/trunk
bio-hal active Yes SVN https://svn.code.sf.net/p/bio-hal/code/trunk svn://svn.code.sf.net/p/bio-hal/code/trunk
biobwa rotten No
bioc active No
biocreative active No
biodoop-seal active No
biogrinder active Yes Git https://git.code.sf.net/p/biogrinder/code git://git.code.sf.net/p/biogrinder/code
bionerds active No
bionlp active Yes SVN https://svn.code.sf.net/p/bionlp/code/ svn://svn.code.sf.net/p/bionlp/code/
bionlp-corpora active No
bionlp-uima active No
bionlpuima rotten No
biopax moved Yes Mercurial None http://hg.code.sf.net/p/biopax/code
biopax moved Yes Mercurial None http://hg.code.sf.net/p/biopax/site
biopsytoolbox active Yes SVN https://svn.code.sf.net/p/biopsytoolbox/code/ svn://svn.code.sf.net/p/biopsytoolbox/code/
biosig active Yes SVN https://svn.code.sf.net/p/biosig/svn/trunk svn://svn.code.sf.net/p/biosig/svn/trunk
biosig active Yes Git https://git.code.sf.net/p/biosig/code git://git.code.sf.net/p/biosig/code
biosimplify active Yes SVN https://svn.code.sf.net/p/biosimplify/code/ svn://svn.code.sf.net/p/biosimplify/code/
bio‑bwa rotten No
bisd active No
bissnp active Yes SVN https://svn.code.sf.net/p/bissnp/code/trunk svn://svn.code.sf.net/p/bissnp/code/trunk
bitcoin moved Yes SVN https://svn.code.sf.net/p/bitcoin/code/trunk svn://svn.code.sf.net/p/bitcoin/code/trunk
bitmatrdf moved No
bittwist active No
bizartifact active Yes SVN https://svn.code.sf.net/p/bizartifact/code/trunk svn://svn.code.sf.net/p/bizartifact/code/trunk
blitz moved No
blobcat active No
blowfishvhdl active Yes SVN https://svn.code.sf.net/p/blowfishvhdl/code/trunk svn://svn.code.sf.net/p/blowfishvhdl/code/trunk
blucat active Yes SVN https://svn.code.sf.net/p/blucat/code/trunk svn://svn.code.sf.net/p/blucat/code/trunk
blueproxi-mity rotten No
blueproximity active Yes SVN https://svn.code.sf.net/p/blueproximity/code/ svn://svn.code.sf.net/p/blueproximity/code/
bmagic active No
bnj active No
bnpp active No
bnt moved No
boa-constructor active No
bob-rheology active No
bochs active Yes SVN https://svn.code.sf.net/p/bochs/code/trunk svn://svn.code.sf.net/p/bochs/code/trunk
bochs active Yes Git https://git.code.sf.net/p/bochs/Bochs-sfsite git://git.code.sf.net/p/bochs/Bochs-sfsite
bogofilter active Yes SVN https://svn.code.sf.net/p/bogofilter/code/trunk svn://svn.code.sf.net/p/bogofilter/code/trunk
bogofilter active Yes Git https://git.code.sf.net/p/bogofilter/git git://git.code.sf.net/p/bogofilter/git
bonnie active No
booleannetwork active Yes SVN https://svn.code.sf.net/p/booleannetwork/code/trunk svn://svn.code.sf.net/p/booleannetwork/code/trunk
boolnetfixpoints active Yes SVN https://svn.code.sf.net/p/boolnetfixpoints/bnfp/ svn://svn.code.sf.net/p/boolnetfixpoints/bnfp/
boolvar active Yes SVN https://svn.code.sf.net/p/boolvar/code/trunk svn://svn.code.sf.net/p/boolvar/code/trunk
boomerang active Yes SVN https://svn.code.sf.net/p/boomerang/code/trunk svn://svn.code.sf.net/p/boomerang/code/trunk
boulderale active Yes SVN https://svn.code.sf.net/p/boulderale/code/trunk svn://svn.code.sf.net/p/boulderale/code/trunk
bowtie-bio active Yes SVN https://svn.code.sf.net/p/bowtie-bio/code/ svn://svn.code.sf.net/p/bowtie-bio/code/
bowtiebio rotten No
bowtie‑bio rotten No
boxshade active Yes SVN https://svn.code.sf.net/p/boxshade/code/ svn://svn.code.sf.net/p/boxshade/code/
boxspline2d active No
bpmnpop active Yes SVN https://svn.code.sf.net/p/bpmnpop/code/trunk svn://svn.code.sf.net/p/bpmnpop/code/trunk
bproc active Yes Git https://git.code.sf.net/p/bproc/git git://git.code.sf.net/p/bproc/git
bracil active Yes Git https://git.code.sf.net/p/bracil/code git://git.code.sf.net/p/bracil/code
brainworkshop active Yes SVN https://svn.code.sf.net/p/brainworkshop/code/trunk svn://svn.code.sf.net/p/brainworkshop/code/trunk
breakdancer active Yes SVN https://svn.code.sf.net/p/breakdancer/code/ svn://svn.code.sf.net/p/breakdancer/code/
breakseek active Yes Git https://git.code.sf.net/p/breakseek/code git://git.code.sf.net/p/breakseek/code
brennermd active Yes SVN https://svn.code.sf.net/p/brennermd/code/trunk svn://svn.code.sf.net/p/brennermd/code/trunk
bric1936 active Yes SVN https://svn.code.sf.net/p/bric1936/code/ svn://svn.code.sf.net/p/bric1936/code/
brickos active No
bricxcc active Yes SVN https://svn.code.sf.net/p/bricxcc/code/ svn://svn.code.sf.net/p/bricxcc/code/
brig active Yes SVN https://svn.code.sf.net/p/brig/code/ svn://svn.code.sf.net/p/brig/code/
broken-plurals active No
brook active Yes SVN https://svn.code.sf.net/p/brook/code/trunk svn://svn.code.sf.net/p/brook/code/trunk
brookplus active Yes SVN https://svn.code.sf.net/p/brookplus/code/ svn://svn.code.sf.net/p/brookplus/code/
brownbuffalo active Yes Git https://git.code.sf.net/p/brownbuffalo/code git://git.code.sf.net/p/brownbuffalo/code
browsebyquery active Yes Git https://git.code.sf.net/p/browsebyquery/git git://git.code.sf.net/p/browsebyquery/git
bsintegral active No
bsmapper active Yes SVN https://svn.code.sf.net/p/bsmapper/code/trunk svn://svn.code.sf.net/p/bsmapper/code/trunk
bsponmpi active No
budden2015treeome active Yes SVN https://svn.code.sf.net/p/budden2015treeome/code/ svn://svn.code.sf.net/p/budden2015treeome/code/
buddy active Yes Git https://git.code.sf.net/p/buddy/gitcode git://git.code.sf.net/p/buddy/gitcode
bugscam active No
bugst active Yes Git https://git.code.sf.net/p/bugst/src git://git.code.sf.net/p/bugst/src
buildbot active No
burrtools active No
bva-io moved Yes SVN https://svn.code.sf.net/p/bva-io/code/trunk svn://svn.code.sf.net/p/bva-io/code/trunk
bvi active No
bwem active No
c- rotten No
c-bgp active Yes SVN https://svn.code.sf.net/p/c-bgp/code/trunk svn://svn.code.sf.net/p/c-bgp/code/trunk
c-minuit active No
c-munipack active Yes Git https://git.code.sf.net/p/c-munipack/cmunipack-2.1 git://git.code.sf.net/p/c-munipack/cmunipack-2.1
c-munipack active Yes Git https://git.code.sf.net/p/c-munipack/c-munipack-2.2 git://git.code.sf.net/p/c-munipack/c-munipack-2.2
ca4iot rotten No
cadauno active Yes SVN https://svn.code.sf.net/p/cadauno/code/ svn://svn.code.sf.net/p/cadauno/code/
cafehahnlab active Yes Git https://git.code.sf.net/p/cafehahnlab/code git://git.code.sf.net/p/cafehahnlab/code
cain active No
calculate-curie active Yes Git https://git.code.sf.net/p/calculate-curie/code git://git.code.sf.net/p/calculate-curie/code
calis-p active Yes Mercurial None http://hg.code.sf.net/p/calis-p/mercurial
camellia active Yes SVN https://svn.code.sf.net/p/camellia/code/trunk svn://svn.code.sf.net/p/camellia/code/trunk
camfr active Yes SVN https://svn.code.sf.net/p/camfr/code/trunk svn://svn.code.sf.net/p/camfr/code/trunk
campari active No
cantera moved No
canvs active No
capd active No
captureprobe active No
carafe active No
cardiacatlas active Yes Mercurial None http://hg.code.sf.net/p/cardiacatlas/deleteaccessionnumber
