Filename,URLCount,Category,Year,Date
1710.09979v2.pdf,1,GitHub,2017,2017-10
1710.10013v1.pdf,1,SourceForge,2017,2017-10
1710.10016v3.pdf,1,GitHub,2017,2017-10
1710.10033v1.pdf,1,GitHub,2017,2017-10
1710.10036v3.pdf,1,GitHub,2017,2017-10
1710.10049v2.pdf,1,SourceForge,2017,2017-10
1710.10050v1.pdf,2,GitHub,2017,2017-10
1710.10060v1.pdf,2,GitHub,2017,2017-10
1710.10090v1.pdf,1,GitHub,2017,2017-10
1710.10091v1.pdf,1,GitHub,2017,2017-10
1710.10105v1.pdf,1,GitHub,2017,2017-10
1710.10121v3.pdf,1,GitHub,2017,2017-10
1710.10164v1.pdf,1,GitHub,2017,2017-10
1710.10182v2.pdf,1,GitHub,2017,2017-10
1710.10196v3.pdf,1,GitHub,2017,2017-10
1710.10201v1.pdf,2,GitHub,2017,2017-10
1710.10222v2.pdf,1,GitHub,2017,2017-10
1710.10225v2.pdf,2,GitHub,2017,2017-10
1710.10236v2.pdf,1,SourceForge,2017,2017-10
