Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2019-2509,SourceForge,0,0,0,0,0,0,0,0,0
2019-2509,GitHub,0,0,0,0,0,0,0,0,0
2019-2509,GitLab,0,0,0,0,0,0,0,0,0
2019-2509,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8807,SourceForge,0,0,0,0,0,0,0,0,0
2019-8807,GitHub,0,0,0,0,0,0,0,0,0
2019-8807,GitLab,0,0,0,0,0,0,0,0,0
2019-8807,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8411,SourceForge,0,0,0,0,0,0,0,0,0
2019-8411,GitHub,0,0,0,0,0,0,0,0,0
2019-8411,GitLab,0,0,0,0,0,0,0,0,0
2019-8411,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4609,SourceForge,0,0,0,0,0,0,0,0,0
2019-4609,GitHub,0,0,0,0,0,0,0,0,0
2019-4609,GitLab,0,0,0,0,0,0,0,0,0
2019-4609,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9312,SourceForge,0,0,0,0,0,0,0,0,0
2019-9312,GitHub,0,0,0,0,0,0,0,0,0
2019-9312,GitLab,0,0,0,0,0,0,0,0,0
2019-9312,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8503,SourceForge,0,0,0,0,0,0,0,0,0
2019-8503,GitHub,0,0,0,0,0,0,0,0,0
2019-8503,GitLab,0,0,0,0,0,0,0,0,0
2019-8503,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6008,SourceForge,0,0,0,0,0,0,0,0,0
2019-6008,GitHub,0,0,0,0,0,0,0,0,0
2019-6008,GitLab,0,0,0,0,0,0,0,0,0
2019-6008,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9607,SourceForge,0,0,0,0,0,0,0,0,0
2019-9607,GitHub,0,0,0,0,0,0,0,0,0
2019-9607,GitLab,0,0,0,0,0,0,0,0,0
2019-9607,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1108,SourceForge,0,0,0,0,0,0,0,0,0
2019-1108,GitHub,0,0,0,0,0,0,0,0,0
2019-1108,GitLab,0,0,0,0,0,0,0,0,0
2019-1108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3709,SourceForge,0,0,0,0,0,0,0,0,0
2019-3709,GitHub,0,0,0,0,0,0,0,0,0
2019-3709,GitLab,0,0,0,0,0,0,0,0,0
2019-3709,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9304,SourceForge,0,0,0,0,0,0,0,0,0
2019-9304,GitHub,0,0,0,0,0,0,0,0,0
2019-9304,GitLab,0,0,0,0,0,0,0,0,0
2019-9304,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9611,SourceForge,0,0,0,0,0,0,0,0,0
2019-9611,GitHub,0,0,0,0,0,0,0,0,0
2019-9611,GitLab,0,0,0,0,0,0,0,0,0
2019-9611,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8903,SourceForge,0,0,0,0,0,0,0,0,0
2019-8903,GitHub,0,0,0,0,0,0,0,0,0
2019-8903,GitLab,0,0,0,0,0,0,0,0,0
2019-8903,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5409,SourceForge,0,0,0,0,0,0,0,0,0
2019-5409,GitHub,0,0,0,0,0,0,0,0,0
2019-5409,GitLab,0,0,0,0,0,0,0,0,0
2019-5409,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9703,SourceForge,0,0,0,0,0,0,0,0,0
2019-9703,GitHub,0,0,0,0,0,0,0,0,0
2019-9703,GitLab,0,0,0,0,0,0,0,0,0
2019-9703,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8811,SourceForge,0,0,0,0,0,0,0,0,0
2019-8811,GitHub,0,0,0,0,0,0,0,0,0
2019-8811,GitLab,0,0,0,0,0,0,0,0,0
2019-8811,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8112,SourceForge,0,0,0,0,0,0,0,0,0
2019-8112,GitHub,0,0,0,0,0,0,0,0,0
2019-8112,GitLab,0,0,0,0,0,0,0,0,0
2019-8112,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7208,SourceForge,0,0,0,0,0,0,0,0,0
2019-7208,GitHub,0,0,0,0,0,0,0,0,0
2019-7208,GitLab,0,0,0,0,0,0,0,0,0
2019-7208,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8407,SourceForge,0,0,0,0,0,0,0,0,0
2019-8407,GitHub,0,0,0,0,0,0,0,0,0
2019-8407,GitLab,0,0,0,0,0,0,0,0,0
2019-8407,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2909,SourceForge,0,0,0,0,0,0,0,0,0
2019-2909,GitHub,0,0,0,0,0,0,0,0,0
2019-2909,GitLab,0,0,0,0,0,0,0,0,0
2019-2909,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9001,SourceForge,0,0,0,0,0,0,0,0,0
2019-9001,GitHub,0,0,0,0,0,0,0,0,0
2019-9001,GitLab,0,0,0,0,0,0,0,0,0
2019-9001,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9902,SourceForge,0,0,0,0,0,0,0,0,0
2019-9902,GitHub,0,0,0,0,0,0,0,0,0
2019-9902,GitLab,0,0,0,0,0,0,0,0,0
2019-9902,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8610,SourceForge,0,0,0,0,0,0,0,0,0
2019-8610,GitHub,0,0,0,0,0,0,0,0,0
2019-8610,GitLab,0,0,0,0,0,0,0,0,0
2019-8610,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2708,SourceForge,0,0,0,0,0,0,0,0,0
2019-2708,GitHub,0,0,0,0,0,0,0,0,0
2019-2708,GitLab,0,0,0,0,0,0,0,0,0
2019-2708,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8305,SourceForge,0,0,0,0,0,0,0,0,0
2019-8305,GitHub,0,0,0,0,0,0,0,0,0
2019-8305,GitLab,0,0,0,0,0,0,0,0,0
2019-8305,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3908,SourceForge,0,0,0,0,0,0,0,0,0
2019-3908,GitHub,0,0,0,0,0,0,0,0,0
2019-3908,GitLab,0,0,0,0,0,0,0,0,0
2019-3908,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6209,SourceForge,0,0,0,0,0,0,0,0,0
2019-6209,GitHub,0,0,0,0,0,0,0,0,0
2019-6209,GitLab,0,0,0,0,0,0,0,0,0
2019-6209,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9406,SourceForge,0,0,0,0,0,0,0,0,0
2019-9406,GitHub,0,0,0,0,0,0,0,0,0
2019-9406,GitLab,0,0,0,0,0,0,0,0,0
2019-9406,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9810,SourceForge,0,0,0,0,0,0,0,0,0
2019-9810,GitHub,0,0,0,0,0,0,0,0,0
2019-9810,GitLab,0,0,0,0,0,0,0,0,0
2019-9810,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8702,SourceForge,0,0,0,0,0,0,0,0,0
2019-8702,GitHub,0,0,0,0,0,0,0,0,0
2019-8702,GitLab,0,0,0,0,0,0,0,0,0
2019-8702,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4408,SourceForge,0,0,0,0,0,0,0,0,0
2019-4408,GitHub,0,0,0,0,0,0,0,0,0
2019-4408,GitLab,0,0,0,0,0,0,0,0,0
2019-4408,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9410,SourceForge,0,0,0,0,0,0,0,0,0
2019-9410,GitHub,0,0,0,0,0,0,0,0,0
2019-9410,GitLab,0,0,0,0,0,0,0,0,0
2019-9410,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8201,SourceForge,0,0,0,0,0,0,0,0,0
2019-8201,GitHub,0,0,0,0,0,0,0,0,0
2019-8201,GitLab,0,0,0,0,0,0,0,0,0
2019-8201,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9806,SourceForge,0,0,0,0,0,0,0,0,0
2019-9806,GitHub,0,0,0,0,0,0,0,0,0
2019-9806,GitLab,0,0,0,0,0,0,0,0,0
2019-9806,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9105,SourceForge,0,0,0,0,0,0,0,0,0
2019-9105,GitHub,0,0,0,0,0,0,0,0,0
2019-9105,GitLab,0,0,0,0,0,0,0,0,0
2019-9105,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3508,SourceForge,0,0,0,0,0,0,0,0,0
2019-3508,GitHub,0,0,0,0,0,0,0,0,0
2019-3508,GitLab,0,0,0,0,0,0,0,0,0
2019-3508,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1309,SourceForge,0,0,0,0,0,0,0,0,0
2019-1309,GitHub,0,0,0,0,0,0,0,0,0
2019-1309,GitLab,0,0,0,0,0,0,0,0,0
2019-1309,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4808,SourceForge,0,0,0,0,0,0,0,0,0
2019-4808,GitHub,0,0,0,0,0,0,0,0,0
2019-4808,GitLab,0,0,0,0,0,0,0,0,0
2019-4808,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7009,SourceForge,0,0,0,0,0,0,0,0,0
2019-7009,GitHub,0,0,0,0,0,0,0,0,0
2019-7009,GitLab,0,0,0,0,0,0,0,0,0
2019-7009,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8606,SourceForge,0,0,0,0,0,0,0,0,0
2019-8606,GitHub,0,0,0,0,0,0,0,0,0
2019-8606,GitLab,0,0,0,0,0,0,0,0,0
2019-8606,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9502,SourceForge,0,0,0,0,0,0,0,0,0
2019-9502,GitHub,0,0,0,0,0,0,0,0,0
2019-9502,GitLab,0,0,0,0,0,0,0,0,0
2019-9502,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5608,SourceForge,0,0,0,0,0,0,0,0,0
2019-5608,GitHub,0,0,0,0,0,0,0,0,0
2019-5608,GitLab,0,0,0,0,0,0,0,0,0
2019-5608,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2505,SourceForge,0,0,0,0,0,0,0,0,0
2019-2505,GitHub,0,0,0,0,0,0,0,0,0
2019-2505,GitLab,0,0,0,0,0,0,0,0,0
2019-2505,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8108,SourceForge,0,0,0,0,0,0,0,0,0
2019-8108,GitHub,0,0,0,0,0,0,0,0,0
2019-8108,GitLab,0,0,0,0,0,0,0,0,0
2019-8108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7707,SourceForge,0,0,0,0,0,0,0,0,0
2019-7707,GitHub,0,0,0,0,0,0,0,0,0
2019-7707,GitLab,0,0,0,0,0,0,0,0,0
2019-7707,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7212,SourceForge,0,0,0,0,0,0,0,0,0
2019-7212,GitHub,0,0,0,0,0,0,0,0,0
2019-7212,GitLab,0,0,0,0,0,0,0,0,0
2019-7212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6403,SourceForge,0,0,0,0,0,0,0,0,0
2019-6403,GitHub,0,0,0,0,0,0,0,0,0
2019-6403,GitLab,0,0,0,0,0,0,0,0,0
2019-6403,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3601,SourceForge,0,0,0,0,0,0,0,0,0
2019-3601,GitHub,0,0,0,0,0,0,0,0,0
2019-3601,GitLab,0,0,0,0,0,0,0,0,0
2019-3601,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0207,SourceForge,0,0,0,0,0,0,0,0,0
2020-0207,GitHub,0,0,0,0,0,0,0,0,0
2020-0207,GitLab,0,0,0,0,0,0,0,0,0
2020-0207,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5106,SourceForge,0,0,0,0,0,0,0,0,0
2019-5106,GitHub,0,0,0,0,0,0,0,0,0
2019-5106,GitLab,0,0,0,0,0,0,0,0,0
2019-5106,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5805,SourceForge,0,0,0,0,0,0,0,0,0
2019-5805,GitHub,0,0,0,0,0,0,0,0,0
2019-5805,GitLab,0,0,0,0,0,0,0,0,0
2019-5805,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1103,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.0029469548133595285,1,1
2020-1103,GitHub,0,0,0,0,0,0,0,0,0
2020-1103,GitLab,0,0,0,0,0,0,0,0,0
2020-1103,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4202,SourceForge,0,0,0,0,0,0,0,0,0
2019-4202,GitHub,0,0,0,0,0,0,0,0,0
2019-4202,GitLab,0,0,0,0,0,0,0,0,0
2019-4202,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0611,SourceForge,0,0,0,0,0,0,0,0,0
2019-0611,GitHub,0,0,0,0,0,0,0,0,0
2019-0611,GitLab,0,0,0,0,0,0,0,0,0
2019-0611,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1903,SourceForge,0,0,0,0,0,0,0,0,0
2019-1903,GitHub,0,0,0,0,0,0,0,0,0
2019-1903,GitLab,0,0,0,0,0,0,0,0,0
2019-1903,Bitbucket,0,0,0,0,0,0,0,0,0
2020-2001,SourceForge,1.36,1,1.2289833196589772,1.0,1.0,1.0,0.002775002775002775,1,7
2020-2001,GitHub,1.6275862068965516,1,1.4991713922223924,1.0,1.0,2.0,0.016095016095016096,1,15
2020-2001,GitLab,1,1,0.0,1.0,1.0,1.0,0.000555000555000555,1,1
2020-2001,Bitbucket,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.25,0.000666000666000666,1,2
2019-2102,SourceForge,0,0,0,0,0,0,0,0,0
2019-2102,GitHub,0,0,0,0,0,0,0,0,0
2019-2102,GitLab,0,0,0,0,0,0,0,0,0
2019-2102,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6511,SourceForge,0,0,0,0,0,0,0,0,0
2019-6511,GitHub,0,0,0,0,0,0,0,0,0
2019-6511,GitLab,0,0,0,0,0,0,0,0,0
2019-6511,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2801,SourceForge,0,0,0,0,0,0,0,0,0
2019-2801,GitHub,0,0,0,0,0,0,0,0,0
2019-2801,GitLab,0,0,0,0,0,0,0,0,0
2019-2801,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3206,SourceForge,0,0,0,0,0,0,0,0,0
2019-3206,GitHub,0,0,0,0,0,0,0,0,0
2019-3206,GitLab,0,0,0,0,0,0,0,0,0
2019-3206,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6004,SourceForge,0,0,0,0,0,0,0,0,0
2019-6004,GitHub,0,0,0,0,0,0,0,0,0
2019-6004,GitLab,0,0,0,0,0,0,0,0,0
2019-6004,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6907,SourceForge,0,0,0,0,0,0,0,0,0
2019-6907,GitHub,0,0,0,0,0,0,0,0,0
2019-6907,GitLab,0,0,0,0,0,0,0,0,0
2019-6907,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1112,SourceForge,0,0,0,0,0,0,0,0,0
2019-1112,GitHub,0,0,0,0,0,0,0,0,0
2019-1112,GitLab,0,0,0,0,0,0,0,0,0
2019-1112,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1011,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.003524229074889868,1,1
2020-1011,GitHub,0,0,0,0,0,0,0,0,0
2020-1011,GitLab,0,0,0,0,0,0,0,0,0
2020-1011,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4310,SourceForge,0,0,0,0,0,0,0,0,0
2019-4310,GitHub,0,0,0,0,0,0,0,0,0
2019-4310,GitLab,0,0,0,0,0,0,0,0,0
2019-4310,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0703,SourceForge,0,0,0,0,0,0,0,0,0
2019-0703,GitHub,0,0,0,0,0,0,0,0,0
2019-0703,GitLab,0,0,0,0,0,0,0,0,0
2019-0703,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1811,SourceForge,0,0,0,0,0,0,0,0,0
2019-1811,GitHub,0,0,0,0,0,0,0,0,0
2019-1811,GitLab,0,0,0,0,0,0,0,0,0
2019-1811,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1912,SourceForge,1.1481481481481481,1,0.3552467795046459,1.0,1.0,1.0,0.002677243430837878,1,2
2020-1912,GitHub,1.544871794871795,1.0,1.156602832336396,1.0,1.0,2.0,0.01546851760039663,1,8
2020-1912,GitLab,1,1,1,1,1,1,9.915716410510659e-05,1,1
2020-1912,Bitbucket,1.0833333333333333,1.0,0.2763853991962833,1.0,1.0,1.0,0.0011898859692612792,1,2
2019-5501,SourceForge,0,0,0,0,0,0,0,0,0
2019-5501,GitHub,0,0,0,0,0,0,0,0,0
2019-5501,GitLab,0,0,0,0,0,0,0,0,0
2019-5501,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4605,SourceForge,0,0,0,0,0,0,0,0,0
2019-4605,GitHub,0,0,0,0,0,0,0,0,0
2019-4605,GitLab,0,0,0,0,0,0,0,0,0
2019-4605,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9308,SourceForge,0,0,0,0,0,0,0,0,0
2019-9308,GitHub,0,0,0,0,0,0,0,0,0
2019-9308,GitLab,0,0,0,0,0,0,0,0,0
2019-9308,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3705,SourceForge,0,0,0,0,0,0,0,0,0
2019-3705,GitHub,0,0,0,0,0,0,0,0,0
2019-3705,GitLab,0,0,0,0,0,0,0,0,0
2019-3705,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6507,SourceForge,0,0,0,0,0,0,0,0,0
2019-6507,GitHub,0,0,0,0,0,0,0,0,0
2019-6507,GitLab,0,0,0,0,0,0,0,0,0
2019-6507,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7603,SourceForge,0,0,0,0,0,0,0,0,0
2019-7603,GitHub,0,0,0,0,0,0,0,0,0
2019-7603,GitLab,0,0,0,0,0,0,0,0,0
2019-7603,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6911,SourceForge,0,0,0,0,0,0,0,0,0
2019-6911,GitHub,0,0,0,0,0,0,0,0,0
2019-6911,GitLab,0,0,0,0,0,0,0,0,0
2019-6911,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2401,SourceForge,0,0,0,0,0,0,0,0,0
2019-2401,GitHub,0,0,0,0,0,0,0,0,0
2019-2401,GitLab,0,0,0,0,0,0,0,0,0
2019-2401,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6012,SourceForge,0,0,0,0,0,0,0,0,0
2019-6012,GitHub,0,0,0,0,0,0,0,0,0
2019-6012,GitLab,0,0,0,0,0,0,0,0,0
2019-6012,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3210,SourceForge,0,0,0,0,0,0,0,0,0
2019-3210,GitHub,0,0,0,0,0,0,0,0,0
2019-3210,GitLab,0,0,0,0,0,0,0,0,0
2019-3210,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1904,SourceForge,1.1176470588235294,1,0.32218973970892123,1.0,1.0,1.0,0.0018642394999451694,1,2
2020-1904,GitHub,1.4597701149425288,1,0.9444891303068569,1.0,1.0,2.0,0.009540519793837044,1,6
2020-1904,GitLab,0,0,0,0,0,0,0,0,0
2020-1904,Bitbucket,1,1,1,1,1,1,0.0001096611470555982,1,1
2019-1807,SourceForge,0,0,0,0,0,0,0,0,0
2019-1807,GitHub,0,0,0,0,0,0,0,0,0
2019-1807,GitLab,0,0,0,0,0,0,0,0,0
2019-1807,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4306,SourceForge,0,0,0,0,0,0,0,0,0
2019-4306,GitHub,0,0,0,0,0,0,0,0,0
2019-4306,GitLab,0,0,0,0,0,0,0,0,0
2019-4306,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5901,SourceForge,0,0,0,0,0,0,0,0,0
2019-5901,GitHub,0,0,0,0,0,0,0,0,0
2019-5901,GitLab,0,0,0,0,0,0,0,0,0
2019-5901,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0303,SourceForge,0,0,0,0,0,0,0,0,0
2020-0303,GitHub,0,0,0,0,0,0,0,0,0
2020-0303,GitLab,0,0,0,0,0,0,0,0,0
2020-0303,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5002,SourceForge,0,0,0,0,0,0,0,0,0
2019-5002,GitHub,0,0,0,0,0,0,0,0,0
2019-5002,GitLab,0,0,0,0,0,0,0,0,0
2019-5002,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7711,SourceForge,0,0,0,0,0,0,0,0,0
2019-7711,GitHub,0,0,0,0,0,0,0,0,0
2019-7711,GitLab,0,0,0,0,0,0,0,0,0
2019-7711,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6803,SourceForge,0,0,0,0,0,0,0,0,0
2019-6803,GitHub,0,0,0,0,0,0,0,0,0
2019-6803,GitLab,0,0,0,0,0,0,0,0,0
2019-6803,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3302,SourceForge,0,0,0,0,0,0,0,0,0
2019-3302,GitHub,0,0,0,0,0,0,0,0,0
2019-3302,GitLab,0,0,0,0,0,0,0,0,0
2019-3302,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2905,SourceForge,0,0,0,0,0,0,0,0,0
2019-2905,GitHub,0,0,0,0,0,0,0,0,0
2019-2905,GitLab,0,0,0,0,0,0,0,0,0
2019-2905,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7204,SourceForge,0,0,0,0,0,0,0,0,0
2019-7204,GitHub,0,0,0,0,0,0,0,0,0
2019-7204,GitLab,0,0,0,0,0,0,0,0,0
2019-7204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1503,SourceForge,0,0,0,0,0,0,0,0,0
2019-1503,GitHub,0,0,0,0,0,0,0,0,0
2019-1503,GitLab,0,0,0,0,0,0,0,0,0
2019-1503,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4701,SourceForge,0,0,0,0,0,0,0,0,0
2019-4701,GitHub,0,0,0,0,0,0,0,0,0
2019-4701,GitLab,0,0,0,0,0,0,0,0,0
2019-4701,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5110,SourceForge,0,0,0,0,0,0,0,0,0
2019-5110,GitHub,0,0,0,0,0,0,0,0,0
2019-5110,GitLab,0,0,0,0,0,0,0,0,0
2019-5110,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5405,SourceForge,0,0,0,0,0,0,0,0,0
2019-5405,GitHub,0,0,0,0,0,0,0,0,0
2019-5405,GitLab,0,0,0,0,0,0,0,0,0
2019-5405,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4003,SourceForge,0,0,0,0,0,0,0,0,0
2019-4003,GitHub,0,0,0,0,0,0,0,0,0
2019-4003,GitLab,0,0,0,0,0,0,0,0,0
2019-4003,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5612,SourceForge,0,0,0,0,0,0,0,0,0
2019-5612,GitHub,0,0,0,0,0,0,0,0,0
2019-5612,GitLab,0,0,0,0,0,0,0,0,0
2019-5612,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0006,SourceForge,0,0,0,0,0,0,0,0,0
2020-0006,GitHub,0,0,0,0,0,0,0,0,0
2020-0006,GitLab,0,0,0,0,0,0,0,0,0
2020-0006,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5307,SourceForge,0,0,0,0,0,0,0,0,0
2019-5307,GitHub,0,0,0,0,0,0,0,0,0
2019-5307,GitLab,0,0,0,0,0,0,0,0,0
2019-5307,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0905,SourceForge,1.3333333333333333,1,0.4714045207910317,1.0,1.0,2.0,0.0058823529411764705,1,2
2020-0905,GitHub,0,0,0,0,0,0,0,0,0
2020-0905,GitLab,0,0,0,0,0,0,0,0,0
2020-0905,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2211,SourceForge,0,0,0,0,0,0,0,0,0
2019-2211,GitHub,1,1.0,0.0,1.0,1.0,1.0,0.009389671361502348,1,1
2019-2211,GitLab,0,0,0,0,0,0,0,0,0
2019-2211,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7910,SourceForge,0,0,0,0,0,0,0,0,0
2019-7910,GitHub,0,0,0,0,0,0,0,0,0
2019-7910,GitLab,0,0,0,0,0,0,0,0,0
2019-7910,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6602,SourceForge,0,0,0,0,0,0,0,0,0
2019-6602,GitHub,0,0,0,0,0,0,0,0,0
2019-6602,GitLab,0,0,0,0,0,0,0,0,0
2019-6602,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8309,SourceForge,0,0,0,0,0,0,0,0,0
2019-8309,GitHub,0,0,0,0,0,0,0,0,0
2019-8309,GitLab,0,0,0,0,0,0,0,0,0
2019-8309,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2704,SourceForge,0,0,0,0,0,0,0,0,0
2019-2704,GitHub,0,0,0,0,0,0,0,0,0
2019-2704,GitLab,0,0,0,0,0,0,0,0,0
2019-2704,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7506,SourceForge,0,0,0,0,0,0,0,0,0
2019-7506,GitHub,0,0,0,0,0,0,0,0,0
2019-7506,GitLab,0,0,0,0,0,0,0,0,0
2019-7506,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4404,SourceForge,0,0,0,0,0,0,0,0,0
2019-4404,GitHub,0,0,0,0,0,0,0,0,0
2019-4404,GitLab,0,0,0,0,0,0,0,0,0
2019-4404,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1210,SourceForge,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.25,0.001961425302386401,1,2
2020-1210,GitHub,1,1,1,1,1,1,0.00032690421706440013,1,1
2020-1210,GitLab,0,0,0,0,0,0,0,0,0
2020-1210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4111,SourceForge,0,0,0,0,0,0,0,0,0
2019-4111,GitHub,0,0,0,0,0,0,0,0,0
2019-4111,GitLab,0,0,0,0,0,0,0,0,0
2019-4111,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0502,SourceForge,0,0,0,0,0,0,0,0,0
2019-0502,GitHub,0,0,0,0,0,0,0,0,0
2019-0502,GitLab,0,0,0,0,0,0,0,0,0
2019-0502,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4812,SourceForge,0,0,0,0,0,0,0,0,0
2019-4812,GitHub,0,0,0,0,0,0,0,0,0
2019-4812,GitLab,0,0,0,0,0,0,0,0,0
2019-4812,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3007,SourceForge,0,0,0,0,0,0,0,0,0
2019-3007,GitHub,0,0,0,0,0,0,0,0,0
2019-3007,GitLab,0,0,0,0,0,0,0,0,0
2019-3007,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6205,SourceForge,0,0,0,0,0,0,0,0,0
2019-6205,GitHub,0,0,0,0,0,0,0,0,0
2019-6205,GitLab,0,0,0,0,0,0,0,0,0
2019-6205,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3904,SourceForge,0,0,0,0,0,0,0,0,0
2019-3904,GitHub,0,0,0,0,0,0,0,0,0
2019-3904,GitLab,0,0,0,0,0,0,0,0,0
2019-3904,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7101,SourceForge,0,0,0,0,0,0,0,0,0
2019-7101,GitHub,0,0,0,0,0,0,0,0,0
2019-7101,GitLab,0,0,0,0,0,0,0,0,0
2019-7101,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2303,SourceForge,0,0,0,0,0,0,0,0,0
2019-2303,GitHub,0,0,0,0,0,0,0,0,0
2019-2303,GitLab,0,0,0,0,0,0,0,0,0
2019-2303,Bitbucket,0,0,0,0,0,0,0,0,0
