Directory,URLCount,Category
1921-01,0,GitLab
1921-01,0,Bitbucket
1946-06,0,Total
1946-06,0,SourceForge
1946-06,0,GitHub
1946-06,0,GitLab
1946-06,0,Bitbucket
2015-07,17045,Total
2015-07,13,SourceForge
2015-07,18,GitHub
2015-07,0,GitLab
2015-07,0,Bitbucket
1914-04,0,Total
1914-04,0,SourceForge
1914-04,0,GitHub
1914-04,0,GitLab
1914-04,0,Bitbucket
1918-12,0,Total
1918-12,0,SourceForge
1918-12,0,GitHub
1918-12,0,GitLab
1918-12,0,Bitbucket
1955-02,0,Total
1955-02,0,SourceForge
1955-02,0,GitHub
1955-02,0,GitLab
1955-02,0,Bitbucket
2006-03,172,Total
2006-03,0,SourceForge
2006-03,0,GitHub
2006-03,0,GitLab
2006-03,0,Bitbucket
2019-11,37897,Total
2019-11,24,SourceForge
2019-11,155,GitHub
2019-11,2,GitLab
2019-11,4,Bitbucket
1911-11,0,Total
1911-11,0,SourceForge
1911-11,0,GitHub
1911-11,0,GitLab
1911-11,0,Bitbucket
2010-12,2402,Total
2010-12,9,SourceForge
2010-12,0,GitHub
2010-12,0,GitLab
2010-12,0,Bitbucket
1960-11,0,Total
1960-11,0,SourceForge
1960-11,0,GitHub
1960-11,0,GitLab
1960-11,0,Bitbucket
1969-12,0,Total
1969-12,0,SourceForge
1969-12,0,GitHub
1969-12,0,GitLab
1969-12,0,Bitbucket
1924-02,0,Total
1924-02,0,SourceForge
1924-02,0,GitHub
1924-02,0,GitLab
1924-02,0,Bitbucket
1937-06,0,Total
1937-06,0,SourceForge
1937-06,0,GitHub
1937-06,0,GitLab
1937-06,0,Bitbucket
1965-04,1,Total
1965-04,0,SourceForge
1965-04,0,GitHub
1965-04,0,GitLab
1965-04,0,Bitbucket
1902-03,0,Total
1902-03,0,SourceForge
1902-03,0,GitHub
1902-03,0,GitLab
1902-03,0,Bitbucket
1950-01,0,Total
1950-01,0,SourceForge
1950-01,0,GitHub
1950-01,0,GitLab
1950-01,0,Bitbucket
1914-12,0,Total
1914-12,0,SourceForge
1914-12,0,GitHub
1914-12,0,GitLab
1914-12,0,Bitbucket
