Directory,URICount,Category
2009-03,0.0036081544290095615,arXiv SourceForge
2009-03,0.0005412231643514342,arXiv GitHub
2009-03,0.0,arXiv GitLab
2009-03,0.0,arXiv Bitbucket
2013-04,1.549962990377498,arXiv In-Scope URI
2013-04,0.00999259807549963,arXiv SourceForge
2013-04,0.007895386133728102,arXiv GitHub
2013-04,0.0,arXiv GitLab
2013-04,0.0009869232667160128,arXiv Bitbucket
2017-03,2.6183719872669395,arXiv In-Scope URI
2017-03,0.0110050022737608,arXiv SourceForge
2017-03,0.10377444292860391,arXiv GitHub
2017-03,0.0008185538881309686,arXiv GitLab
2017-03,0.004274670304683947,arXiv Bitbucket
2008-11,1.1326765877174596,arXiv In-Scope URI
2008-11,0.0035631942988891218,arXiv SourceForge
2008-11,0.00020959966464053657,arXiv GitHub
2008-11,0.0,arXiv GitLab
